"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Module"
"GO:0060674","placenta blood vessel development","6/570","33/18986",0.181818181818182,6.05614035087719,5.11425272068273,0.000395769253038702,0.00649253297112972,0.00490549177960555,"CCN1/JUNB/MAPK1/NOTCH2/SOCS3/TMED2",6,"12"
"GO:0000380","alternative mRNA splicing, via spliceosome","9/570","75/18986",0.12,3.99705263157895,4.57522892841016,0.000400651621329151,0.00654996323007416,0.00494888372915827,"CELF1/DHX9/HNRNPA1/HNRNPU/PTBP1/RBMX/SFPQ/THRAP3/WTAP",9,"12"
"GO:0021762","substantia nigra development","7/570","46/18986",0.152173913043478,5.06872616323417,4.86062890859018,0.000410272617000715,0.00661755825753593,0.00499995576114184,"CALM1/CALM2/CDC42/LDHA/RHOA/YWHAE/YWHAQ",7,"12"
"GO:0045047","protein targeting to ER","7/570","46/18986",0.152173913043478,5.06872616323417,4.86062890859018,0.000410272617000715,0.00661755825753593,0.00499995576114184,"BAG6/SEC61A1/SPCS3/SRP72/SRPRA/SSR3/TRAM1",7,"12"
"GO:0002520","immune system development","16/570","202/18986",0.0792079207920792,2.63831856869897,4.11836727177976,0.000410369569229185,0.00661755825753593,0.00499995576114184,"ABL1/ADAR/HLA-B/HSPD1/IL7R/MAPK1/NFKB2/NFKBIZ/PRKDC/RC3H2/RIF1/SMAD3/SWAP70/TFRC/TGFBR2/TNFAIP3",16,"12"
"GO:0030323","respiratory tube development","16/570","202/18986",0.0792079207920792,2.63831856869897,4.11836727177976,0.000410369569229185,0.00661755825753593,0.00499995576114184,"BAG6/BMPR2/CDC42/EPAS1/FBN1/FGFR1/FOSL2/HHIP/HIPK2/MAPK1/MMP14/RC3H2/SPRY2/TGFBR2/TNC/YWHAZ",16,"12"
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","25/570","397/18986",0.0629722921914358,2.09752971850281,3.88802101672358,0.000429095933207034,0.00689608074350694,0.00521039593471378,"ABL1/ACVRL1/BMP6/BMPR2/CAV1/CCN1/ENG/FBN1/FERMT2/FURIN/HIPK2/JUN/LRRC32/LTBP2/NOTCH2/PRMT1/SDCBP/SKIL/SMAD3/SPRY2/STAT3/TGFBR2/UBE2D3/USP9X/ZYX",25,"12"
"GO:0050728","negative regulation of inflammatory response","16/570","203/18986",0.0788177339901478,2.62532192550341,4.09590626413878,0.000433428061471502,0.00694217040350132,0.00524521939255875,"BCR/FURIN/GNAS/GSTP1/IER3/LDLR/NFKB1/NT5E/PSMB4/PTGIS/SMAD3/SOCS3/STAT3/TMSB4X/TNFAIP3/YES1",16,"12"
"GO:0061077","chaperone-mediated protein folding","9/570","76/18986",0.118421052631579,3.94445983379501,4.52492871210803,0.000442595234365656,0.00706513133376287,0.0053381236312115,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/PDIA4/TCP1",9,"12"
"GO:0032496","response to lipopolysaccharide","23/570","354/18986",0.0649717514124294,2.16412924967787,3.88971847847001,0.000467336389767202,0.00743503967747082,0.00561761121292048,"ABL1/BCR/BMP6/CAPN2/CSF2/CXCL6/F2R/FOSL2/GSTP1/IRAK2/MAPK1/MTDH/NFKB1/NFKB2/NFKBIZ/PDE4B/PRPF8/RHOA/SASH1/SBNO2/TLR4/TNFAIP3/TRIB1",23,"12"
"GO:0060711","labyrinthine layer development","7/570","47/18986",0.148936170212766,4.96088092571855,4.78307586099847,0.000469761183595228,0.00744862130911364,0.0056278729370694,"BIRC6/CCN1/JUNB/MAPK1/SOCS3/TMED2/ZFP36L1",7,"12"
"GO:0099173","postsynapse organization","18/570","246/18986",0.0731707317073171,2.43722721437741,3.99165747976888,0.000479536243638496,0.0075782711036337,0.00572583100737474,"ABL1/ACTN1/ADAM10/ARF1/ARF4/CAPRIN1/CDC42/CFL1/CTTN/DOCK4/FGFR1/ITGB3/LGMN/NEDD9/NRP2/PDLIM5/RTN4/TANC2",18,"12"
"GO:0007229","integrin-mediated signaling pathway","11/570","111/18986",0.0990990990990991,3.30086929034297,4.277155426743,0.000509816258024033,0.00797529612616144,0.00602580684006869,"ABL1/ADAM10/CD63/CDC42/FERMT2/ITGB3/LAMB1/NEDD9/PLPP3/PTPN11/ZYX",11,"12"
"GO:0007566","embryo implantation","8/570","62/18986",0.129032258064516,4.29790605546123,4.57586002121085,0.00050999728016892,0.00797529612616144,0.00602580684006869,"AGO2/BSG/H3-3B/ITGB3/MMP2/RPL29/TRIM28/VMP1",8,"12"
"GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","26/570","425/18986",0.0611764705882353,2.03771310629515,3.80641518281121,0.000513952174033192,0.00797529612616144,0.00602580684006869,"ABL1/ACVRL1/BMP6/BMPR2/CAV1/CCN1/ENG/FBN1/FERMT2/FURIN/HIPK2/JUN/LRRC32/LTBP2/NOTCH2/PRMT1/SDCBP/SKIL/SMAD3/SPRY2/STAT3/TGFBR2/UBE2D3/USP9X/WWTR1/ZYX",26,"12"
"GO:0140694","non-membrane-bounded organelle assembly","26/570","425/18986",0.0611764705882353,2.03771310629515,3.80641518281121,0.000513952174033192,0.00797529612616144,0.00602580684006869,"AGO2/CAPRIN1/CFLAR/CNOT1/CSF2/DDB1/EIF2S1/EIF5/FAU/FLII/G3BP2/HNRNPU/KPNB1/MDN1/PRKAR1A/PRKDC/PRRC2C/RHOA/RPL38/RPS14/RPS15/RPS27/RPS5/RPSA/TPM1/TPR",26,"12"
"GO:0010800","positive regulation of peptidyl-threonine phosphorylation","5/570","23/18986",0.217391304347826,7.24103737604882,5.26880656359309,0.000514752291627378,0.00797529612616144,0.00602580684006869,"CAB39/CALM1/CALM2/MAPK1/SPHK1",5,"12"
"GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","5/570","23/18986",0.217391304347826,7.24103737604882,5.26880656359309,0.000514752291627378,0.00797529612616144,0.00602580684006869,"AGO2/CNOT1/DHX9/HNRNPU/ZFP36L1",5,"12"
"GO:0061383","trabecula morphogenesis","7/570","48/18986",0.145833333333333,4.85752923976608,4.70769008376295,0.00053592818353704,0.00824946596801658,0.00623295833416455,"ENG/MMP2/NACA/NRG1/RHOA/S1PR1/SBNO2",7,"12"
"GO:0070849","response to epidermal growth factor","7/570","48/18986",0.145833333333333,4.85752923976608,4.70769008376295,0.00053592818353704,0.00824946596801658,0.00623295833416455,"CFLAR/MAPK1/MARS1/NCL/PTPN11/TPR/ZFP36L1",7,"12"
"GO:0043462","regulation of ATP-dependent activity","8/570","63/18986",0.126984126984127,4.22968532442217,4.51731697486894,0.000569079556965367,0.00873141158437801,0.00659709668660584,"ATP1B3/DHX9/DNAJC10/HNRNPU/PFN1/TOR1AIP2/TPM1/VMP1",8,"12"
"GO:0018107","peptidyl-threonine phosphorylation","9/570","79/18986",0.113924050632911,3.79467021985343,4.37902955214682,0.000590594072060258,0.00903227901818608,0.00682441978682872,"CAB39/CALM1/CALM2/HIPK2/HIPK3/MAPK1/PRKDC/SPHK1/SPRY2",9,"12"
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","15/570","189/18986",0.0793650793650794,2.64355332776385,3.99498825490305,0.000602903542623029,0.00919088648095106,0.00694425708426524,"ACKR3/CAV1/EIF5A/HYOU1/MMP2/MYC/NONO/P4HB/PPIA/PTTG1IP/RPL26/RPS7/SFPQ/SKIL/YBX3",15,"12"
"GO:0001704","formation of primary germ layer","12/570","132/18986",0.0909090909090909,3.0280701754386,4.11351673111294,0.000632690005878099,0.00948637002823014,0.00716751234051603,"BMPR2/COL4A2/COL8A1/DUSP1/DUSP5/FGFR1/ITGB3/LAMB1/MMP14/MMP2/PRKAR1A/SMAD3",12,"12"
"GO:0002011","morphogenesis of an epithelial sheet","8/570","64/18986",0.125,4.16359649122807,4.45997709723304,0.000633573077802021,0.00948637002823014,0.00716751234051603,"ACVRL1/CCN1/FERMT2/ITGB3/JAG1/NOTCH2/RHOA/RHOC",8,"12"
"GO:0046824","positive regulation of nucleocytoplasmic transport","8/570","64/18986",0.125,4.16359649122807,4.45997709723304,0.000633573077802021,0.00948637002823014,0.00716751234051603,"DHX9/IPO5/RAN/SMAD3/TPR/TRIM28/UBR5/YWHAE",8,"12"
"GO:0045947","negative regulation of translational initiation","5/570","24/18986",0.208333333333333,6.93932748538012,5.12207457655327,0.000634292195517602,0.00948637002823014,0.00716751234051603,"AGO2/EIF2S1/EIF3E/LARP1/TPR",5,"12"
"GO:0061615","glycolytic process through fructose-6-phosphate","5/570","24/18986",0.208333333333333,6.93932748538012,5.12207457655327,0.000634292195517602,0.00948637002823014,0.00716751234051603,"HK1/PFKP/PGK1/PKM/TPI1",5,"12"
"GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","5/570","24/18986",0.208333333333333,6.93932748538012,5.12207457655327,0.000634292195517602,0.00948637002823014,0.00716751234051603,"ARRDC3/ATP2B4/GNAI2/GNAS/PDE4B",5,"12"
"GO:0030224","monocyte differentiation","6/570","36/18986",0.166666666666667,5.55146198830409,4.80886559228243,0.000644928489750182,0.00958497169249408,0.00724201171628401,"CDK6/CSF1/CSF2/FASN/MYC/ZFP36L1",6,"12"
"GO:0033687","osteoblast proliferation","6/570","36/18986",0.166666666666667,5.55146198830409,4.80886559228243,0.000644928489750182,0.00958497169249408,0.00724201171628401,"ABL1/CCN1/ITGB3/JUNB/RHOA/SMAD3",6,"12"
"GO:0070661","leukocyte proliferation","22/570","341/18986",0.0645161290322581,2.14895302773062,3.7665466007398,0.000676279788043944,0.0100195077347386,0.00757032933787349,"ABL1/CSF1/CSF2/FOSL2/GSTP1/HLA-A/HSPD1/IL7R/JUNB/LRRC32/MAPK1/NFKBIZ/PAWR/PNP/PRKAR1A/RC3H2/SLC7A1/ST6GAL1/TFRC/TGFBR2/TLR4/TNFAIP3",22,"12"
"GO:0072599","establishment of protein localization to endoplasmic reticulum","7/570","50/18986",0.14,4.66322807017544,4.56299416628524,0.000690423072644903,0.0101971831383473,0.00770457358980359,"BAG6/SEC61A1/SPCS3/SRP72/SRPRA/SSR3/TRAM1",7,"12"
"GO:0051057","positive regulation of small GTPase mediated signal transduction","8/570","65/18986",0.123076923076923,4.09954116059379,4.40379525184418,0.000703836102855844,0.0103309193920729,0.00780561922117789,"ADGRG1/CSF1/F2R/NOTCH2/PICALM/RAC1/RTN4/TGM2",8,"12"
"GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","8/570","65/18986",0.123076923076923,4.09954116059379,4.40379525184418,0.000703836102855844,0.0103309193920729,0.00780561922117789,"CAV1/EIF5A/MMP2/MYC/RPL26/RPS7/SFPQ/SKIL",8,"12"
"GO:0030509","BMP signaling pathway","14/570","172/18986",0.0813953488372093,2.71117911056712,3.96610492011393,0.000707489092515432,0.0103524869988138,0.00782191482076029,"ABL1/ACVRL1/BMP6/BMPR2/CAV1/CCN1/ENG/FBN1/HIPK2/NOTCH2/PRMT1/SKIL/UBE2D3/USP9X",14,"12"
"GO:0048568","embryonic organ development","27/570","458/18986",0.0589519650655022,1.9636175591818,3.67255449348768,0.000711270001243898,0.0103757879258379,0.00783952004609874,"BCR/BIRC6/CCN1/CDC42/COL18A1/CSF2/ENG/EPAS1/FBN1/FGFR1/FZD6/HIPK2/JUNB/MAPK1/MICAL2/MMP14/NOTCH2/PDGFB/RAD23B/RPL38/SMAD3/SOCS3/SPRY2/TGFBR2/TMED2/TRIM28/ZFP36L1",27,"12"
"GO:2000377","regulation of reactive oxygen species metabolic process","13/570","153/18986",0.0849673202614379,2.8301570920766,3.99870537786797,0.00072704831534775,0.0105734235063303,0.00798884538950078,"ARF4/BCR/BIRC2/CFLAR/GNAI2/GSTP1/IER3/PDGFB/PRCP/RAC1/RHOA/TGFBR2/TLR4",13,"12"
"GO:0032869","cellular response to insulin stimulus","16/570","213/18986",0.0751173708920188,2.5020673750103,3.87844333246668,0.000732327083254069,0.0106176229410017,0.0080222406705733,"CFLAR/EPRS1/GNAI2/GRB10/MAPK1/NCL/NUCKS1/PIK3C2A/PKM/PRKDC/PTPN11/PTPRE/SLC39A14/SOCS3/YWHAG/ZFP36L1",16,"12"
"GO:0010799","regulation of peptidyl-threonine phosphorylation","6/570","37/18986",0.162162162162162,5.40142247510669,4.71461079584438,0.000750465224837571,0.0108474257041309,0.00819587021862084,"CAB39/CALM1/CALM2/MAPK1/SPHK1/SPRY2",6,"12"
"GO:0051028","mRNA transport","12/570","135/18986",0.0888888888888889,2.96077972709552,4.02229177563893,0.0007731817696141,0.0111418078107612,0.00841829327146626,"DHX9/G3BP2/HNRNPA1/LRPPRC/NUP98/QKI/RANBP2/SMG5/SRSF3/TPR/XPO1/ZFP36L1",12,"12"
"GO:0001885","endothelial cell development","8/570","66/18986",0.121212121212121,4.0374269005848,4.34872867473322,0.000780240287043279,0.0112094521238551,0.0084694025416532,"ADD1/AFDN/COL18A1/FASN/MET/PECAM1/RDX/VCL",8,"12"
"GO:0006937","regulation of muscle contraction","14/570","174/18986",0.0804597701149425,2.68001613228473,3.91665814141901,0.000792800057549849,0.0113212803398911,0.00855389535777468,"ASPH/ATP1A1/ATP2A2/CALM1/CALM2/CAV1/CTTN/DOCK4/F2R/GSTO1/PDE4B/RHOA/SPHK1/TPM1",14,"12"
"GO:0048660","regulation of smooth muscle cell proliferation","14/570","174/18986",0.0804597701149425,2.68001613228473,3.91665814141901,0.000792800057549849,0.0113212803398911,0.00855389535777468,"BMPR2/GNAI2/IGFBP3/ITGB3/JUN/MMP2/PDGFB/PRKDC/S1PR1/TLR4/TNFAIP3/TPM1/TRIB1/XRCC6",14,"12"
"GO:0019058","viral life cycle","21/570","323/18986",0.065015479876161,2.16558579110314,3.71706241116873,0.000805027657563367,0.011461369743267,0.00865974116860483,"ADAR/BSG/CAV1/CTSB/DDB1/FURIN/ITGB3/LAMP1/LARP1/LDLR/NUCKS1/P4HB/PDCD6IP/PPIA/PVR/RESF1/RPSA/SLC7A1/STOM/TFRC/TRIM28",21,"12"
"GO:0071897","DNA biosynthetic process","14/570","175/18986",0.08,2.66470175438597,3.89219504371133,0.000838613396706657,0.0117382948000816,0.0088689743901859,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/HNRNPA1/HNRNPU/NIBAN2/PDGFB/SMG5/SPHK1/TCP1",14,"12"
"GO:0000054","ribosomal subunit export from nucleus","4/570","15/18986",0.266666666666667,8.88233918128655,5.37280046193005,0.000842742215906395,0.0117382948000816,0.0088689743901859,"MDN1/RAN/RPS15/XPO1",4,"12"
"GO:0033750","ribosome localization","4/570","15/18986",0.266666666666667,8.88233918128655,5.37280046193005,0.000842742215906395,0.0117382948000816,0.0088689743901859,"MDN1/RAN/RPS15/XPO1",4,"12"
"GO:0060413","atrial septum morphogenesis","4/570","15/18986",0.266666666666667,8.88233918128655,5.37280046193005,0.000842742215906395,0.0117382948000816,0.0088689743901859,"BMPR2/CCN1/NOTCH2/SOX4",4,"12"
"GO:0106072","negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","4/570","15/18986",0.266666666666667,8.88233918128655,5.37280046193005,0.000842742215906395,0.0117382948000816,0.0088689743901859,"ARRDC3/ATP2B4/GNAI2/PDE4B",4,"12"
"GO:1901722","regulation of cell proliferation involved in kidney development","4/570","15/18986",0.266666666666667,8.88233918128655,5.37280046193005,0.000842742215906395,0.0117382948000816,0.0088689743901859,"CFLAR/ITGB3/MYC/PDGFB",4,"12"
"GO:2001028","positive regulation of endothelial cell chemotaxis","4/570","15/18986",0.266666666666667,8.88233918128655,5.37280046193005,0.000842742215906395,0.0117382948000816,0.0088689743901859,"FGFR1/LGMN/MET/TMSB4X",4,"12"
"GO:0014909","smooth muscle cell migration","10/570","100/18986",0.1,3.33087719298246,4.11144490759584,0.000844285704878261,0.0117382948000816,0.0088689743901859,"ABHD2/DOCK4/GRB10/IGFBP3/ITGB3/PDGFB/PLAT/TLR4/TPM1/TRIB1",10,"12"
"GO:0019081","viral translation","6/570","38/18986",0.157894736842105,5.25927977839335,4.62371816478821,0.000868860054972936,0.0120446360252242,0.0091004332627667,"EIF3A/EIF3B/EIF3D/FURIN/OAZ1/PTBP1",6,"12"
"GO:0008037","cell recognition","13/570","156/18986",0.0833333333333333,2.77573099415205,3.91795451378919,0.000871757378200325,0.0120495677260867,0.00910415945378458,"CCT2/CCT3/CCT4/CCT5/CCT7/CCT8/CD9/CRTAC1/NEDD9/PECAM1/RTN4/TCP1/YWHAZ",13,"12"
"GO:0034109","homotypic cell-cell adhesion","10/570","101/18986",0.099009900990099,3.29789821087372,4.07359693062254,0.000912443715561312,0.0125752780682447,0.00950136463909163,"CD9/CLIC1/GNAS/ITGB3/MYL12A/PDIA3/PLPP3/PPIA/RDX/VCL",10,"12"
"GO:0032411","positive regulation of transporter activity","9/570","84/18986",0.107142857142857,3.5687969924812,4.15107541125736,0.000925655258552137,0.0126470650743391,0.00955560395829796,"ACTN4/ASPH/ATP1B3/CALM1/CALM2/GSTO1/SGK1/TMSB4X/VMP1",9,"12"
"GO:0035023","regulation of Rho protein signal transduction","9/570","84/18986",0.107142857142857,3.5687969924812,4.15107541125736,0.000925655258552137,0.0126470650743391,0.00955560395829796,"ABL1/ADGRG1/ARHGDIA/BCR/DLC1/DOCK9/F2R/MET/RAC1",9,"12"
"GO:2000736","regulation of stem cell differentiation","9/570","84/18986",0.107142857142857,3.5687969924812,4.15107541125736,0.000925655258552137,0.0126470650743391,0.00955560395829796,"ABL1/CDK6/HNRNPU/JAG1/MTA2/PRKDC/STAT3/TGFBR2/TMSB4X",9,"12"
"GO:0015931","nucleobase-containing compound transport","17/570","239/18986",0.0711297071129707,2.36924319166116,3.74764742691094,0.000933838920208545,0.0126908248068198,0.00958866701841888,"DHX9/G3BP2/HNRNPA1/KPNB1/LRPPRC/LRRC8A/NUP98/QKI/RAN/RANBP2/SMG5/SRSF3/TGFBR2/TPR/XPO1/XPOT/ZFP36L1",17,"12"
"GO:0060669","embryonic placenta morphogenesis","5/570","26/18986",0.192307692307692,6.4055330634278,4.85233873794926,0.000934211739628793,0.0126908248068198,0.00958866701841888,"CCN1/SOCS3/TMED2/TRIM28/ZFP36L1",5,"12"
"GO:0032507","maintenance of protein location in cell","8/570","68/18986",0.117647058823529,3.9186790505676,4.24178119186535,0.00095302521329964,0.0129094072464388,0.0097538189499509,"CAV1/HK1/HNRNPU/SYNE1/TMED2/TMSB10/TMSB4X/TXN",8,"12"
"GO:0030595","leukocyte chemotaxis","17/570","240/18986",0.0708333333333333,2.35937134502924,3.72850303447698,0.000977822227146135,0.0132075646122502,0.00997909443388303,"ADAM10/ANO6/BSG/CSF1/CXCL6/DUSP1/FLT1/LGMN/MAPK1/MMP2/NEDD9/PDE4B/PDGFB/PPIA/RAC1/S1PR1/SWAP70",17,"12"
"GO:0035264","multicellular organism growth","13/570","158/18986",0.0822784810126582,2.74059515878303,3.86517618810778,0.000981068766183709,0.0132137699445368,0.00998378292859797,"CSF1/FOSL2/GNAS/H3-3B/LGMN/NOTCH2/PTPN11/RC3H2/STAT3/TBL1XR1/TMED2/WWTR1/ZFP36L1",13,"12"
"GO:0002064","epithelial cell development","16/570","219/18986",0.0730593607305936,2.43351758391412,3.75381383268768,0.000985002982681183,0.0132291760365198,0.00999542314019402,"ADD1/AFDN/BMP6/CDK6/COL18A1/EPAS1/FASN/FOSL2/FRMD6/JAG1/MET/NOTCH2/PDGFB/PECAM1/RDX/VCL",16,"12"
"GO:0048659","smooth muscle cell proliferation","14/570","178/18986",0.0786516853932584,2.61979105066036,3.81981881610328,0.00098967289548743,0.0132543480155534,0.0100144420557351,"BMPR2/GNAI2/IGFBP3/ITGB3/JUN/MMP2/PDGFB/PRKDC/S1PR1/TLR4/TNFAIP3/TPM1/TRIB1/XRCC6",14,"12"
"GO:0030218","erythrocyte differentiation","12/570","139/18986",0.0863309352517986,2.87557743279061,3.90450837660223,0.00100023004220586,0.0133325368424279,0.0100735183283078,"ADAR/CDK6/CFLAR/EPAS1/HIPK2/PRKDC/PRMT1/PTBP3/RPS14/SLC11A2/STAT3/ZFP36L1",12,"12"
"GO:0032872","regulation of stress-activated MAPK cascade","6/570","39/18986",0.153846153846154,5.12442645074224,4.53597565292512,0.00100113543891675,0.0133325368424279,0.0100735183283078,"GSTP1/MAPK1/MYC/PPIA/TAOK1/TLR4",6,"12"
"GO:0097061","dendritic spine organization","9/570","85/18986",0.105882352941176,3.52681114551084,4.10756960087827,0.00100830173118819,0.0133903599651631,0.0101172071096371,"ARF1/CAPRIN1/CDC42/CFL1/CTTN/LGMN/NEDD9/PDLIM5/TANC2",9,"12"
"GO:0002237","response to molecule of bacterial origin","23/570","375/18986",0.0613333333333333,2.04293801169591,3.58867683324221,0.00102377085867129,0.0135578146395547,0.0102437289975254,"ABL1/BCR/BMP6/CAPN2/CSF2/CXCL6/F2R/FOSL2/GSTP1/IRAK2/MAPK1/MTDH/NFKB1/NFKB2/NFKBIZ/PDE4B/PRPF8/RHOA/SASH1/SBNO2/TLR4/TNFAIP3/TRIB1",23,"12"
"GO:0043434","response to peptide hormone","26/570","446/18986",0.0582959641255605,1.94176697348753,3.54079755039396,0.00104179455063928,0.0137552677382468,0.0103929164651592,"BSG/CAV1/CFLAR/EPRS1/FBN1/GNAI2/GNAS/GRB10/ITGB3/MAPK1/NCL/NFKB1/NUCKS1/PIK3C2A/PKM/PRKAR1A/PRKDC/PTPN11/PTPRE/SLC39A14/SMAD3/SOCS3/STAT3/TRIM44/YWHAG/ZFP36L1",26,"12"
"GO:0045088","regulation of innate immune response","27/570","470/18986",0.0574468085106383,1.91348264277716,3.52793616234352,0.00104448352368041,0.0137552677382468,0.0103929164651592,"ADAR/BIRC2/CAV1/CDC37/DHX9/HLA-A/HLA-B/HSPD1/IPO5/IRAK2/LAMP1/MATR3/NFKBIZ/NONO/PRKDC/PTPN11/PVR/RTN4/SEC14L1/SERPINB9/SFPQ/STING1/TLR4/TNFAIP3/XRCC6/YWHAE/YWHAZ",27,"12"
"GO:0030225","macrophage differentiation","8/570","69/18986",0.115942028985507,3.86188660055937,4.18982525425279,0.00105021537145317,0.0137924406539044,0.0104210027964868,"CDC42/CSF1/CSF2/FOSL2/NR3C1/QKI/TLR4/TRIB1",8,"12"
"GO:0048193","Golgi vesicle transport","20/570","308/18986",0.0649350649350649,2.16290726817043,3.61993133800103,0.00107816777329625,0.0141204237933634,0.0106688134124081,"ACSL3/ARCN1/ARF4/COPA/COPB1/COPB2/COPG1/HYOU1/KIF13A/KIF1C/LAMP1/LMAN1/P4HB/PLPP3/SEC23A/SEC31A/SURF4/TAPBP/TMED10/TMED2",20,"12"
"GO:0010649","regulation of cell communication by electrical coupling","4/570","16/18986",0.25,8.32719298245614,5.15832891979606,0.00109714794106494,0.014250899694764,0.0107673956552098,"ASPH/CALM1/CALM2/CAV1",4,"12"
"GO:0051895","negative regulation of focal adhesion assembly","4/570","16/18986",0.25,8.32719298245614,5.15832891979606,0.00109714794106494,0.014250899694764,0.0107673956552098,"ACVRL1/CORO1C/DLC1/MMP14",4,"12"
"GO:0150118","negative regulation of cell-substrate junction organization","4/570","16/18986",0.25,8.32719298245614,5.15832891979606,0.00109714794106494,0.014250899694764,0.0107673956552098,"ACVRL1/CORO1C/DLC1/MMP14",4,"12"
"GO:0035966","response to topologically incorrect protein","13/570","160/18986",0.08125,2.70633771929825,3.81321269950183,0.00110162399971493,0.0142699436684385,0.0107817845010926,"ATF6/CAV1/DNAJC10/DNAJC3/EIF2S1/HSPA4/HSPD1/PPP1R15B/SERP1/STT3B/TMED2/TRAM1/UBR5",13,"12"
"GO:0003181","atrioventricular valve morphogenesis","5/570","27/18986",0.185185185185185,6.16829109811566,4.72787745273845,0.00111852306300528,0.0143710510615394,0.0108581771028583,"BMPR2/CCN1/DCHS1/SOX4/TGFBR2",5,"12"
"GO:0006007","glucose catabolic process","5/570","27/18986",0.185185185185185,6.16829109811566,4.72787745273845,0.00111852306300528,0.0143710510615394,0.0108581771028583,"HK1/PFKP/PGK1/PKM/TPI1",5,"12"
"GO:0006614","SRP-dependent cotranslational protein targeting to membrane","5/570","27/18986",0.185185185185185,6.16829109811566,4.72787745273845,0.00111852306300528,0.0143710510615394,0.0108581771028583,"SEC61A1/SRP72/SRPRA/SSR3/TRAM1",5,"12"
"GO:0031623","receptor internalization","12/570","141/18986",0.0851063829787234,2.8347891004106,3.84718182536462,0.00113304905348607,0.0145183393583175,0.0109694621024555,"ACKR3/AP2M1/ARF1/CAV1/CD63/CD9/ITGB3/NRG1/PICALM/SDCBP/SYNE1/TFRC",12,"12"
"GO:0042063","gliogenesis","22/570","355/18986",0.0619718309859155,2.06420558438349,3.56095677990328,0.0011433068696656,0.0146102907522496,0.0110389368065599,"ABL1/ADGRG1/B4GALT5/CD9/CDK6/CSF1/CUL4B/LAMB1/LDLR/MAPK1/MMP14/NDRG1/NR3C1/PLPP3/PTPN11/PTPRB/QKI/RHOA/RTN4/SOX4/STAT3/TLR4",22,"12"
"GO:0007492","endoderm development","9/570","87/18986",0.103448275862069,3.44573502722323,4.02248740272137,0.00119153454896541,0.0151856593995834,0.0114736617717297,"COL4A2/COL8A1/DUSP1/DUSP5/LAMB1/MMP14/MMP2/SMAD3/ZFP36L1",9,"12"
"GO:0060425","lung morphogenesis","7/570","55/18986",0.127272727272727,4.23929824561403,4.23243773969612,0.00123297897348139,0.0156717247004699,0.0118409127889295,"CDC42/HHIP/HIPK2/MAPK1/SPRY2/TGFBR2/TNC",7,"12"
"GO:1903522","regulation of blood circulation","18/570","267/18986",0.0674157303370786,2.24553518628031,3.60591416680016,0.00123720922100807,0.0156834463016023,0.0118497691502687,"ABL1/ASPH/ATP1A1/ATP2A2/ATP2B4/BMPR2/CALM1/CALM2/CAV1/DOCK4/EPAS1/F2R/GSTO1/MMP2/PDE4B/RHOA/TPM1/YWHAE",18,"12"
"GO:0051651","maintenance of location in cell","16/570","224/18986",0.0714285714285714,2.37919799498747,3.65305436878421,0.00124873098441801,0.0157872895923354,0.0119282288841389,"ABL1/ARHGAP21/ASPH/CALM1/CALM2/CAV1/F2R/GSTO1/HK1/HNRNPU/ITGB3/SYNE1/TMED2/TMSB10/TMSB4X/TXN",16,"12"
"GO:0050878","regulation of body fluid levels","23/570","381/18986",0.0603674540682415,2.01076575954322,3.50625297855256,0.00126267835777217,0.0159211651441433,0.0120293797634342,"ANO6/CAV1/CD9/CLIC1/COPA/F2R/F3/FOSL2/FZD6/GNAI2/GNAS/ITGB3/LMAN1/MYL12A/PAPSS2/PDGFB/PDIA3/PLA2G4A/PLAT/PPIA/TFPI2/TLR4/VCL",23,"12"
"GO:0030510","regulation of BMP signaling pathway","11/570","124/18986",0.0887096774193548,2.9548104131296,3.84208254827111,0.00128567344092412,0.0161681108313561,0.0122159618022191,"ABL1/ACVRL1/CAV1/CCN1/ENG/FBN1/HIPK2/NOTCH2/PRMT1/SKIL/UBE2D3",11,"12"
"GO:0002262","myeloid cell homeostasis","14/570","183/18986",0.0765027322404372,2.54821206020516,3.70243543204155,0.0012921321387812,0.0162063451586288,0.012244850092655,"ADAR/CDK6/CFLAR/CSF1/EPAS1/HIPK2/PDE4B/PRKDC/PRMT1/PTBP3/RPS14/SLC11A2/STAT3/ZFP36L1",14,"12"
"GO:0060541","respiratory system development","16/570","225/18986",0.0711111111111111,2.36862378167641,3.63322609639285,0.00130806542108783,0.0163207309926894,0.0123312753401174,"BAG6/BMPR2/CDC42/EPAS1/FBN1/FGFR1/FOSL2/HHIP/HIPK2/MAPK1/MMP14/RC3H2/SPRY2/TGFBR2/TNC/YWHAZ",16,"12"
