"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Module"
"GO:0006909","phagocytosis","4/35","239/18986",0.0167364016736402,9.07878063359235,5.40134768334286,0.000943639016957462,0.00577727930062787,0.00289009262192459,"FCER1G/HCK/SLAMF1/SLC11A1",4,"18"
"GO:0060907","positive regulation of macrophage cytokine production","2/35","25/18986",0.08,43.3965714285714,9.11577042793954,0.00096439563436711,0.00587311838707166,0.00293803626844227,"CARD9/LILRB1",2,"18"
"GO:0002532","production of molecular mediator involved in inflammatory response","3/35","107/18986",0.0280373831775701,15.2090787716956,6.33419712183852,0.000998953463909828,0.00605155493136954,0.00302729941694557,"ALOX5AP/CARD9/S100A9",3,"18"
"GO:0001911","negative regulation of leukocyte mediated cytotoxicity","2/35","26/18986",0.0769230769230769,41.7274725274725,8.93055036326046,0.00104355415001419,0.00628864307155146,0.00314590311412378,"LILRB1/SERPINB4",2,"18"
"GO:0032611","interleukin-1 beta production","3/35","110/18986",0.0272727272727273,14.7942857142857,6.23539301920883,0.00108210313149449,0.00645337152513036,0.00322830876971632,"CCL3/LILRA2/LILRA5",3,"18"
"GO:0032651","regulation of interleukin-1 beta production","3/35","110/18986",0.0272727272727273,14.7942857142857,6.23539301920883,0.00108210313149449,0.00645337152513036,0.00322830876971632,"CCL3/LILRA2/LILRA5",3,"18"
"GO:0032753","positive regulation of interleukin-4 production","2/35","27/18986",0.0740740740740741,40.1820105820106,8.75556433393994,0.00112573571935376,0.00661082557640906,0.00330707539466437,"FCER1G/SASH3",2,"18"
"GO:0042104","positive regulation of activated T cell proliferation","2/35","27/18986",0.0740740740740741,40.1820105820106,8.75556433393994,0.00112573571935376,0.00661082557640906,0.00330707539466437,"IL2RA/SLAMF1",2,"18"
"GO:0071276","cellular response to cadmium ion","2/35","27/18986",0.0740740740740741,40.1820105820106,8.75556433393994,0.00112573571935376,0.00661082557640906,0.00330707539466437,"CYBB/SLC11A1",2,"18"
"GO:0032102","negative regulation of response to external stimulus","5/35","437/18986",0.011441647597254,6.2066034651847,4.73214700997158,0.00115967515297689,0.00677556396485481,0.00338948602018893,"HCK/IL2RA/LILRA2/LILRB1/SERPINB4",5,"18"
"GO:0001776","leukocyte homeostasis","3/35","113/18986",0.0265486725663717,14.4015170670038,6.14039023934213,0.00116951228887633,0.00679852850755886,0.00340097406706726,"FCAR/IL2RA/SASH3",3,"18"
"GO:2001056","positive regulation of cysteine-type endopeptidase activity","3/35","114/18986",0.0263157894736842,14.2751879699248,6.10952432132078,0.00119960957353281,0.00693422854106475,0.00346885821204666,"CARD9/S100A8/S100A9",3,"18"
"GO:0002675","positive regulation of acute inflammatory response","2/35","28/18986",0.0714285714285714,38.7469387755102,8.58989291984596,0.00121092957146309,0.00693422854106475,0.00346885821204666,"ALOX5AP/IL1B",2,"18"
"GO:0010758","regulation of macrophage chemotaxis","2/35","28/18986",0.0714285714285714,38.7469387755102,8.58989291984596,0.00121092957146309,0.00693422854106475,0.00346885821204666,"C3AR1/SLAMF1",2,"18"
"GO:0006816","calcium ion transport","5/35","445/18986",0.0112359550561798,6.09502407704655,4.67393777544185,0.00125696153152013,0.00715130285377481,0.00357744996206029,"CCL3/LILRA2/LILRA5/LILRB1/LILRB2",5,"18"
"GO:0070555","response to interleukin-1","3/35","116/18986",0.0258620689655172,14.0290640394089,6.04894339308106,0.00126126366578305,0.00715130285377481,0.00357744996206029,"CCL3/IL1B/IL1RN",3,"18"
"GO:0031342","negative regulation of cell killing","2/35","29/18986",0.0689655172413793,37.4108374384236,8.43272851345092,0.001299124962899,0.00732986682498406,0.00366677685606683,"LILRB1/SERPINB4",2,"18"
"GO:0019882","antigen processing and presentation","3/35","118/18986",0.0254237288135593,13.7912832929782,5.98984307247919,0.00132488371839308,0.00743873736522162,0.00372123950686015,"FCER1G/LILRB2/SLC11A1",3,"18"
"GO:0002507","tolerance induction","2/35","30/18986",0.0666666666666667,36.1638095238095,8.28335841436041,0.00139031117763773,0.00769450899363968,0.00384918964700801,"IL2RA/LILRB2",2,"18"
"GO:0015732","prostaglandin transport","2/35","30/18986",0.0666666666666667,36.1638095238095,8.28335841436041,0.00139031117763773,0.00769450899363968,0.00384918964700801,"IL1B/PTGES",2,"18"
"GO:0051928","positive regulation of calcium ion transport","3/35","120/18986",0.025,13.5614285714286,5.9321619407106,0.00139049337156999,0.00769450899363968,0.00384918964700801,"CCL3/LILRA2/LILRA5",3,"18"
"GO:0045582","positive regulation of T cell differentiation","3/35","122/18986",0.0245901639344262,13.3391100702576,5.87584210433045,0.00145811595264004,0.00795398796914069,0.00397899439308607,"IL2RA/LILRB2/SASH3",3,"18"
"GO:0046634","regulation of alpha-beta T cell activation","3/35","122/18986",0.0245901639344262,13.3391100702576,5.87584210433045,0.00145811595264004,0.00795398796914069,0.00397899439308607,"IL2RA/LILRB1/SASH3",3,"18"
"GO:0071887","leukocyte apoptotic process","3/35","122/18986",0.0245901639344262,13.3391100702576,5.87584210433045,0.00145811595264004,0.00795398796914069,0.00397899439308607,"FCAR/IL2RA/LILRB1",3,"18"
"GO:0001516","prostaglandin biosynthetic process","2/35","31/18986",0.0645161290322581,34.9972350230415,8.14115094715924,0.00148447752701493,0.0079842693158607,0.00399414268213069,"IL1B/PTGES",2,"18"
"GO:0002431","Fc receptor mediated stimulatory signaling pathway","2/35","31/18986",0.0645161290322581,34.9972350230415,8.14115094715924,0.00148447752701493,0.0079842693158607,0.00399414268213069,"FCER1G/HCK",2,"18"
"GO:0046457","prostanoid biosynthetic process","2/35","31/18986",0.0645161290322581,34.9972350230415,8.14115094715924,0.00148447752701493,0.0079842693158607,0.00399414268213069,"IL1B/PTGES",2,"18"
"GO:0006690","icosanoid metabolic process","3/35","124/18986",0.0241935483870968,13.1239631336406,5.82082893887093,0.00152777447826523,0.0081789229045734,0.0040915184313884,"ALOX5AP/IL1B/PTGES",3,"18"
"GO:0002710","negative regulation of T cell mediated immunity","2/35","32/18986",0.0625,33.9035714285714,8.00554398360875,0.00158161334966574,0.00836055578246759,0.00418238055055995,"LILRB1/SLAMF1",2,"18"
"GO:0010575","positive regulation of vascular endothelial growth factor production","2/35","32/18986",0.0625,33.9035714285714,8.00554398360875,0.00158161334966574,0.00836055578246759,0.00418238055055995,"C3AR1/IL1B",2,"18"
"GO:0097305","response to alcohol","4/35","275/18986",0.0145454545454545,7.89028571428571,4.94627587857425,0.00158349362343869,0.00836055578246759,0.00418238055055995,"CARD9/CCL3/CYBB/S100A8",4,"18"
"GO:0002688","regulation of leukocyte chemotaxis","3/35","126/18986",0.0238095238095238,12.9156462585034,5.76707085490164,0.00159949165664762,0.00840646071598817,0.00420534456229871,"C3AR1/CCL3/SLAMF1",3,"18"
"GO:0002832","negative regulation of response to biotic stimulus","3/35","127/18986",0.0236220472440945,12.8139482564679,5.74064712368121,0.00163612925313114,0.0085599307743361,0.00428211818881691,"LILRA2/LILRB1/SERPINB4",3,"18"
"GO:0002221","pattern recognition receptor signaling pathway","4/35","278/18986",0.0143884892086331,7.80513874614594,4.91211989660768,0.00164767286484437,0.00858131885717589,0.00429281760928732,"LILRA2/PIK3AP1/S100A8/S100A9",4,"18"
"GO:0002698","negative regulation of immune effector process","3/35","128/18986",0.0234375,12.7138392857143,5.71451908424682,0.00167328988972158,0.00867548046427721,0.0043399220942518,"LILRB1/SERPINB4/SLAMF1",3,"18"
"GO:0051702","biological process involved in interaction with symbiont","3/35","129/18986",0.0232558139534884,12.6152823920266,5.6886810493041,0.00171097631916411,0.00883109301954211,0.00441776750806121,"CARD9/CCL3/TREM1",3,"18"
"GO:0032612","interleukin-1 production","3/35","130/18986",0.0230769230769231,12.5182417582418,5.66312748433753,0.00174919127533401,0.00894010465630767,0.00447230074260396,"CCL3/LILRA2/LILRA5",3,"18"
"GO:0032652","regulation of interleukin-1 production","3/35","130/18986",0.0230769230769231,12.5182417582418,5.66312748433753,0.00174919127533401,0.00894010465630767,0.00447230074260396,"CCL3/LILRA2/LILRA5",3,"18"
"GO:0043269","regulation of monoatomic ion transport","5/35","480/18986",0.0104166666666667,5.65059523809524,4.43502568616911,0.00175539848160342,0.00894010465630767,0.00447230074260396,"CCL3/LILRA2/LILRA5/LILRB1/LILRB2",5,"18"
"GO:0045671","negative regulation of osteoclast differentiation","2/35","34/18986",0.0588235294117647,31.909243697479,7.75217504250762,0.00178475090546753,0.00897051655979529,0.0044875143428671,"CCL3/LILRB1",2,"18"
"GO:0070498","interleukin-1-mediated signaling pathway","2/35","34/18986",0.0588235294117647,31.909243697479,7.75217504250762,0.00178475090546753,0.00897051655979529,0.0044875143428671,"IL1B/IL1RN",2,"18"
"GO:2000191","regulation of fatty acid transport","2/35","34/18986",0.0588235294117647,31.909243697479,7.75217504250762,0.00178475090546753,0.00897051655979529,0.0044875143428671,"IL1B/PTGES",2,"18"
"GO:0002719","negative regulation of cytokine production involved in immune response","2/35","35/18986",0.0571428571428571,30.9975510204082,7.63355807755046,0.00189073145184876,0.00926056128118266,0.00463260964909864,"LILRB1/SLAMF1",2,"18"
"GO:0032633","interleukin-4 production","2/35","35/18986",0.0571428571428571,30.9975510204082,7.63355807755046,0.00189073145184876,0.00926056128118266,0.00463260964909864,"FCER1G/SASH3",2,"18"
"GO:0032673","regulation of interleukin-4 production","2/35","35/18986",0.0571428571428571,30.9975510204082,7.63355807755046,0.00189073145184876,0.00926056128118266,0.00463260964909864,"FCER1G/SASH3",2,"18"
"GO:0032743","positive regulation of interleukin-2 production","2/35","35/18986",0.0571428571428571,30.9975510204082,7.63355807755046,0.00189073145184876,0.00926056128118266,0.00463260964909864,"IL1B/SASH3",2,"18"
"GO:0038094","Fc-gamma receptor signaling pathway","2/35","35/18986",0.0571428571428571,30.9975510204082,7.63355807755046,0.00189073145184876,0.00926056128118266,0.00463260964909864,"FCER1G/HCK",2,"18"
"GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","2/35","35/18986",0.0571428571428571,30.9975510204082,7.63355807755046,0.00189073145184876,0.00926056128118266,0.00463260964909864,"CARD9/LILRB1",2,"18"
"GO:0050868","negative regulation of T cell activation","3/35","134/18986",0.0223880597014925,12.1445628997868,5.56365229344445,0.00190739038812135,0.00930256922342233,0.00465362418511319,"IL2RA/LILRB1/LILRB2",3,"18"
"GO:0002286","T cell activation involved in immune response","3/35","136/18986",0.0220588235294118,11.9659663865546,5.51548800397657,0.00198973081000643,0.00958234377538663,0.00479358182371072,"FCER1G/LILRB1/SLC11A1",3,"18"
"GO:0002708","positive regulation of lymphocyte mediated immunity","3/35","136/18986",0.0220588235294118,11.9659663865546,5.51548800397657,0.00198973081000643,0.00958234377538663,0.00479358182371072,"IL1B/SASH3/SLAMF1",3,"18"
"GO:0021782","glial cell development","3/35","136/18986",0.0220588235294118,11.9659663865546,5.51548800397657,0.00198973081000643,0.00958234377538663,0.00479358182371072,"IL1B/S100A8/S100A9",3,"18"
"GO:0018198","peptidyl-cysteine modification","2/35","36/18986",0.0555555555555556,30.1365079365079,7.5198192171199,0.0019996390978451,0.00958993584008213,0.00479737976544417,"S100A8/S100A9",2,"18"
"GO:0010950","positive regulation of endopeptidase activity","3/35","137/18986",0.0218978102189781,11.8786235662148,5.49178254710167,0.00203172043083049,0.00962349883080616,0.00481416970181624,"CARD9/S100A8/S100A9",3,"18"
"GO:0034219","carbohydrate transmembrane transport","3/35","137/18986",0.0218978102189781,11.8786235662148,5.49178254710167,0.00203172043083049,0.00962349883080616,0.00481416970181624,"AQP9/IL1B/PID1",3,"18"
"GO:0045621","positive regulation of lymphocyte differentiation","3/35","137/18986",0.0218978102189781,11.8786235662148,5.49178254710167,0.00203172043083049,0.00962349883080616,0.00481416970181624,"IL2RA/LILRB2/SASH3",3,"18"
"GO:0070372","regulation of ERK1 and ERK2 cascade","4/35","296/18986",0.0135135135135135,7.33050193050193,4.71739896592002,0.00207135263739366,0.00977101182639387,0.00488796329876761,"CARD9/CCL3/IL1B/SLAMF1",4,"18"
"GO:0031348","negative regulation of defense response","4/35","297/18986",0.0134680134680135,7.30582010582011,4.70706316975095,0.00209689870203302,0.00985114451444901,0.00492804979597019,"HCK/IL2RA/LILRB1/SERPINB4",4,"18"
"GO:0006882","intracellular zinc ion homeostasis","2/35","37/18986",0.0540540540540541,29.3220077220077,7.41062791610152,0.00211146331769472,0.00987924503523019,0.00494210712357301,"S100A8/S100A9",2,"18"
"GO:0046328","regulation of JNK cascade","3/35","140/18986",0.0214285714285714,11.6240816326531,5.42211944602402,0.00216099790217753,0.0100700752445601,0.00503757022156876,"CARD9/IL1B/SLAMF1",3,"18"
"GO:0010934","macrophage cytokine production","2/35","38/18986",0.0526315789473684,28.5503759398496,7.30568422687706,0.00222619361257834,0.0102085611477198,0.00510684800201448,"CARD9/LILRB1",2,"18"
"GO:0010935","regulation of macrophage cytokine production","2/35","38/18986",0.0526315789473684,28.5503759398496,7.30568422687706,0.00222619361257834,0.0102085611477198,0.00510684800201448,"CARD9/LILRB1",2,"18"
"GO:0034121","regulation of toll-like receptor signaling pathway","2/35","38/18986",0.0526315789473684,28.5503759398496,7.30568422687706,0.00222619361257834,0.0102085611477198,0.00510684800201448,"S100A8/S100A9",2,"18"
"GO:0051385","response to mineralocorticoid","2/35","38/18986",0.0526315789473684,28.5503759398496,7.30568422687706,0.00222619361257834,0.0102085611477198,0.00510684800201448,"CARD9/CYBB",2,"18"
"GO:0008643","carbohydrate transport","3/35","142/18986",0.0211267605633803,11.4603621730382,5.37684606389944,0.00224996550059496,0.0102766281396222,0.00514089861664763,"AQP9/IL1B/PID1",3,"18"
"GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","3/35","144/18986",0.0208333333333333,11.3011904761905,5.33247000308658,0.00234118260265776,0.0106509927891663,0.00532817509321322,"CARD9/S100A8/S100A9",3,"18"
"GO:0030100","regulation of endocytosis","4/35","307/18986",0.0130293159609121,7.06784550953932,4.60627803763764,0.00236450118497706,0.0107147278106638,0.00536005863316392,"FCER1G/HCK/LILRB1/SLC11A1",4,"18"
"GO:0050921","positive regulation of chemotaxis","3/35","145/18986",0.0206896551724138,11.2232512315271,5.3106088753215,0.00238764089815222,0.0107771555834243,0.00539128821997633,"C3AR1/CCL3/SLAMF1",3,"18"
"GO:0010952","positive regulation of peptidase activity","3/35","147/18986",0.0204081632653061,11.0705539358601,5.26752203741513,0.00248226918317425,0.0111170888320372,0.00556134033666318,"CARD9/S100A8/S100A9",3,"18"
"GO:0071675","regulation of mononuclear cell migration","3/35","147/18986",0.0204081632653061,11.0705539358601,5.26752203741513,0.00248226918317425,0.0111170888320372,0.00556134033666318,"C3AR1/CCL3/SLAMF1",3,"18"
"GO:0007162","negative regulation of cell adhesion","4/35","314/18986",0.0127388535031847,6.91028207461329,4.53838014270538,0.00256530113092127,0.0114444248127534,0.00572509065121964,"IL1RN/IL2RA/LILRB1/LILRB2",4,"18"
"GO:0150077","regulation of neuroinflammatory response","2/35","41/18986",0.0487804878048781,26.4613240418118,7.01372711696613,0.00258771636213888,0.0114998514780766,0.00575281792355198,"CCL3/IL1B",2,"18"
"GO:0001909","leukocyte mediated cytotoxicity","3/35","151/18986",0.0198675496688742,10.7772942289499,5.18379242979927,0.00267843976307596,0.0118572467973093,0.00593160546721679,"LILRB1/SERPINB4/TREM1",3,"18"
"GO:0032733","positive regulation of interleukin-10 production","2/35","42/18986",0.0476190476190476,25.8312925170068,6.9232718626543,0.00271396650575148,0.0118852150544974,0.00594559662975911,"LILRA5/SASH3",2,"18"
"GO:0071354","cellular response to interleukin-6","2/35","42/18986",0.0476190476190476,25.8312925170068,6.9232718626543,0.00271396650575148,0.0118852150544974,0.00594559662975911,"FCAR/PID1",2,"18"
"GO:0070371","ERK1 and ERK2 cascade","4/35","319/18986",0.0125391849529781,6.80197044334975,4.4911426231019,0.00271573549898595,0.0118852150544974,0.00594559662975911,"CARD9/CCL3/IL1B/SLAMF1",4,"18"
"GO:0002687","positive regulation of leukocyte migration","3/35","152/18986",0.0197368421052632,10.7063909774436,5.16334981022582,0.00272893662883599,0.0118977502264781,0.00595186736831453,"C3AR1/CCL3/SLAMF1",3,"18"
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","3/35","153/18986",0.0196078431372549,10.6364145658263,5.1430967563387,0.00278001984523295,0.0120747277051439,0.00604040061705035,"IL2RA/LILRB1/LILRB2",3,"18"
"GO:0044403","biological process involved in symbiotic interaction","4/35","322/18986",0.0124223602484472,6.73859804791482,4.46328517492595,0.00280885535805742,0.0121541072072334,0.0060801103318457,"CARD9/CCL3/SLAMF1/TREM1",4,"18"
"GO:0045862","positive regulation of proteolysis","4/35","325/18986",0.0123076923076923,6.6763956043956,4.43578140736797,0.00290415077464003,0.012519391541613,0.00626284436715196,"CARD9/IL1B/S100A8/S100A9",4,"18"
"GO:0031960","response to corticosteroid","3/35","156/18986",0.0192307692307692,10.4318681318681,5.08344485229337,0.00293681052030218,0.0126129436898053,0.0063096439693845,"CARD9/CYBB/IL1RN",3,"18"
"GO:0046006","regulation of activated T cell proliferation","2/35","44/18986",0.0454545454545455,24.6571428571429,6.75147978494043,0.00297501840361294,0.0126823932687352,0.00634438622524865,"IL2RA/SLAMF1",2,"18"
"GO:0046627","negative regulation of insulin receptor signaling pathway","2/35","44/18986",0.0454545454545455,24.6571428571429,6.75147978494043,0.00297501840361294,0.0126823932687352,0.00634438622524865,"IL1B/PID1",2,"18"
"GO:0042886","amide transport","4/35","328/18986",0.0121951219512195,6.61533101045296,4.40862335040282,0.00300164710521213,0.0127486930557165,0.00637755279297353,"AQP9/IL1B/IL1RN/S100A8",4,"18"
"GO:0002705","positive regulation of leukocyte mediated immunity","3/35","158/18986",0.0189873417721519,10.2998191681736,5.0445706606662,0.00304431111340839,0.0128823606306362,0.0064444201975015,"IL1B/SASH3/SLAMF1",3,"18"
"GO:0032689","negative regulation of type II interferon production","2/35","45/18986",0.0444444444444444,24.1092063492064,6.66980431714104,0.00310979950759225,0.0130159244845043,0.00651123571541803,"LILRB1/SLAMF1",2,"18"
"GO:0050691","regulation of defense response to virus by host","2/35","45/18986",0.0444444444444444,24.1092063492064,6.66980431714104,0.00310979950759225,0.0130159244845043,0.00651123571541803,"IL1B/LILRB1",2,"18"
"GO:1900077","negative regulation of cellular response to insulin stimulus","2/35","45/18986",0.0444444444444444,24.1092063492064,6.66980431714104,0.00310979950759225,0.0130159244845043,0.00651123571541803,"IL1B/PID1",2,"18"
"GO:0002701","negative regulation of production of molecular mediator of immune response","2/35","46/18986",0.0434782608695652,23.5850931677019,6.59073837148589,0.00324740365891842,0.0134937242289354,0.00675025575310041,"LILRB1/SLAMF1",2,"18"
"GO:0097028","dendritic cell differentiation","2/35","46/18986",0.0434782608695652,23.5850931677019,6.59073837148589,0.00324740365891842,0.0134937242289354,0.00675025575310041,"LILRB1/LILRB2",2,"18"
"GO:0048872","homeostasis of number of cells","4/35","339/18986",0.0117994100294985,6.40067425200169,4.31187938436706,0.00337837072397817,0.0138275940035492,0.00691727460783886,"CARD9/FCAR/IL2RA/SASH3",4,"18"
"GO:0032309","icosanoid secretion","2/35","47/18986",0.0425531914893617,23.083282674772,6.51414311415456,0.00338782059861066,0.0138275940035492,0.00691727460783886,"IL1B/PTGES",2,"18"
"GO:0032892","positive regulation of organic acid transport","2/35","47/18986",0.0425531914893617,23.083282674772,6.51414311415456,0.00338782059861066,0.0138275940035492,0.00691727460783886,"IL1B/PTGES",2,"18"
"GO:0050798","activated T cell proliferation","2/35","47/18986",0.0425531914893617,23.083282674772,6.51414311415456,0.00338782059861066,0.0138275940035492,0.00691727460783886,"IL2RA/SLAMF1",2,"18"
"GO:0070741","response to interleukin-6","2/35","47/18986",0.0425531914893617,23.083282674772,6.51414311415456,0.00338782059861066,0.0138275940035492,0.00691727460783886,"FCAR/PID1",2,"18"
"GO:2000116","regulation of cysteine-type endopeptidase activity","3/35","167/18986",0.0179640718562874,9.74473909324209,4.87786838547337,0.00355800905059438,0.0144709131351029,0.00723909596680351,"CARD9/S100A8/S100A9",3,"18"
"GO:0010038","response to metal ion","4/35","345/18986",0.0115942028985507,6.28935817805383,4.26089839752552,0.0035969123539992,0.0145264776121161,0.00726689217964013,"ALOX5AP/CYBB/S100A8/SLC11A1",4,"18"
"GO:0051235","maintenance of location","4/35","345/18986",0.0115942028985507,6.28935817805383,4.26089839752552,0.0035969123539992,0.0145264776121161,0.00726689217964013,"CCL3/IL1B/S100A8/S100A9",4,"18"
"GO:0006693","prostaglandin metabolic process","2/35","49/18986",0.0408163265306122,22.1411078717201,6.36785916473622,0.00367705193889743,0.0147029069722681,0.00735515123126862,"IL1B/PTGES",2,"18"
"GO:0042269","regulation of natural killer cell mediated cytotoxicity","2/35","49/18986",0.0408163265306122,22.1411078717201,6.36785916473622,0.00367705193889743,0.0147029069722681,0.00735515123126862,"LILRB1/SERPINB4",2,"18"
"GO:0051250","negative regulation of lymphocyte activation","3/35","169/18986",0.0177514792899408,9.62941673710904,4.84253601861399,0.00367892025022869,0.0147029069722681,0.00735515123126862,"IL2RA/LILRB1/LILRB2",3,"18"
"GO:0006692","prostanoid metabolic process","2/35","50/18986",0.04,21.6982857142857,6.29793993524963,0.00382584595308398,0.0151846506620678,0.00759614423352789,"IL1B/PTGES",2,"18"
"GO:0061082","myeloid leukocyte cytokine production","2/35","50/18986",0.04,21.6982857142857,6.29793993524963,0.00382584595308398,0.0151846506620678,0.00759614423352789,"CARD9/LILRB1",2,"18"
"GO:0006636","unsaturated fatty acid biosynthetic process","2/35","51/18986",0.0392156862745098,21.2728291316527,6.23002874385048,0.00397741198270514,0.0156437282368704,0.00782579847781618,"IL1B/PTGES",2,"18"
"GO:0046686","response to cadmium ion","2/35","51/18986",0.0392156862745098,21.2728291316527,6.23002874385048,0.00397741198270514,0.0156437282368704,0.00782579847781618,"CYBB/SLC11A1",2,"18"
"GO:0042063","gliogenesis","4/35","355/18986",0.0112676056338028,6.11219315895372,4.17855964358942,0.0039822870316273,0.0156437282368704,0.00782579847781618,"CCL3/IL1B/S100A8/S100A9",4,"18"
"GO:0046942","carboxylic acid transport","4/35","357/18986",0.0112044817927171,6.07795118047219,4.16246998657115,0.00406259784945886,0.0159049323970311,0.00795646625010381,"AQP9/IL1B/PTGES/SLC11A1",4,"18"
"GO:0015849","organic acid transport","4/35","358/18986",0.0111731843575419,6.0609736632083,4.15447101277475,0.00410316357195755,0.0160092924451632,0.00800867252046666,"AQP9/IL1B/PTGES/SLC11A1",4,"18"
"GO:0071622","regulation of granulocyte chemotaxis","2/35","52/18986",0.0384615384615385,20.8637362637363,6.16402913608227,0.00413173989998728,0.0160122310602201,0.0080101425670496,"C3AR1/SLAMF1",2,"18"
"GO:0140353","lipid export from cell","2/35","52/18986",0.0384615384615385,20.8637362637363,6.16402913608227,0.00413173989998728,0.0160122310602201,0.0080101425670496,"IL1B/PTGES",2,"18"
"GO:0007254","JNK cascade","3/35","177/18986",0.0169491525423729,9.19418886198547,4.70687870217412,0.00418765075225703,0.0161744497176102,0.00809129269334014,"CARD9/IL1B/SLAMF1",3,"18"
"GO:0015718","monocarboxylic acid transport","3/35","179/18986",0.0167597765363128,9.09146049481245,4.67430372537249,0.00432118320195076,0.0166343875098506,0.0083213772626899,"AQP9/IL1B/PTGES",3,"18"
"GO:0071248","cellular response to metal ion","3/35","183/18986",0.0163934426229508,8.89274004683841,4.6106592631507,0.00459597408789164,0.0176328385330602,0.00882085388228445,"ALOX5AP/CYBB/SLC11A1",3,"18"
"GO:0002715","regulation of natural killer cell mediated immunity","2/35","55/18986",0.0363636363636364,19.7257142857143,5.97662788558849,0.00461119409074815,0.0176328385330602,0.00882085388228445,"LILRB1/SERPINB4",2,"18"
"GO:0062207","regulation of pattern recognition receptor signaling pathway","3/35","184/18986",0.016304347826087,8.8444099378882,4.59505194916895,0.00466629210887397,0.0177844444281918,0.00889669495836201,"LILRA2/S100A8/S100A9",3,"18"
"GO:0019730","antimicrobial humoral response","3/35","185/18986",0.0162162162162162,8.79660231660232,4.57956290849526,0.00473726186270721,0.0179953412672475,0.00900219641792894,"CCL3/S100A9/SLC11A1",3,"18"
"GO:0002762","negative regulation of myeloid leukocyte differentiation","2/35","57/18986",0.0350877192982456,19.0335839598997,5.85974740644306,0.00494445515082916,0.0187206180217249,0.00936501720049706,"CCL3/LILRB1",2,"18"
"GO:0045766","positive regulation of angiogenesis","3/35","189/18986",0.0158730158730159,8.61043083900227,4.51875850524921,0.00502769356875591,0.0189733616316002,0.00949145256983428,"C3AR1/CYBB/IL1B",3,"18"
"GO:0006826","iron ion transport","2/35","58/18986",0.0344827586206897,18.7054187192118,5.80351474490138,0.0051151431666648,0.0190534944492919,0.00953153913188775,"CP/SLC11A1",2,"18"
"GO:0031663","lipopolysaccharide-mediated signaling pathway","2/35","58/18986",0.0344827586206897,18.7054187192118,5.80351474490138,0.0051151431666648,0.0190534944492919,0.00953153913188775,"HCK/LILRA2",2,"18"
"GO:0050805","negative regulation of synaptic transmission","2/35","58/18986",0.0344827586206897,18.7054187192118,5.80351474490138,0.0051151431666648,0.0190534944492919,0.00953153913188775,"IL1B/LILRB2",2,"18"
"GO:0061900","glial cell activation","2/35","58/18986",0.0344827586206897,18.7054187192118,5.80351474490138,0.0051151431666648,0.0190534944492919,0.00953153913188775,"CCL3/IL1B",2,"18"
"GO:0045580","regulation of T cell differentiation","3/35","191/18986",0.0157068062827225,8.52026925953627,4.48902647004458,0.00517686536336828,0.0192212001072158,0.0096154341384124,"IL2RA/LILRB2/SASH3",3,"18"
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","3/35","192/18986",0.015625,8.47589285714286,4.47432296145832,0.00525244622198587,0.0193768128253389,0.00969327963369186,"CCL3/PIK3AP1/PIK3R5",3,"18"
"GO:1904018","positive regulation of vasculature development","3/35","192/18986",0.015625,8.47589285714286,4.47432296145832,0.00525244622198587,0.0193768128253389,0.00969327963369186,"C3AR1/CYBB/IL1B",3,"18"
"GO:0001818","negative regulation of cytokine production","4/35","388/18986",0.0103092783505155,5.59234167893962,3.92771702441873,0.00545182822540868,0.0200353973743221,0.0100227375405864,"LILRA5/LILRB1/SLAMF1/SLC11A1",4,"18"
"GO:1902107","positive regulation of leukocyte differentiation","3/35","195/18986",0.0153846153846154,8.34549450549451,4.43084598901498,0.00548318868193872,0.0200353973743221,0.0100227375405864,"IL2RA/LILRB2/SASH3",3,"18"
"GO:1903708","positive regulation of hemopoiesis","3/35","195/18986",0.0153846153846154,8.34549450549451,4.43084598901498,0.00548318868193872,0.0200353973743221,0.0100227375405864,"IL2RA/LILRB2/SASH3",3,"18"
"GO:0002695","negative regulation of leukocyte activation","3/35","196/18986",0.0153061224489796,8.30291545189504,4.4165604132716,0.00556144160953215,0.0201931207967556,0.010101638918858,"IL2RA/LILRB1/LILRB2",3,"18"
"GO:0046631","alpha-beta T cell activation","3/35","196/18986",0.0153061224489796,8.30291545189504,4.4165604132716,0.00556144160953215,0.0201931207967556,0.010101638918858,"IL2RA/LILRB1/SASH3",3,"18"
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","3/35","197/18986",0.0152284263959391,8.26076867295141,4.40237605255929,0.00564036662708821,0.0204152892697438,0.0102127790301796,"CARD9/CCL3/SLAMF1",3,"18"
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","2/35","62/18986",0.032258064516129,17.4986175115207,5.59191017488989,0.00582471334940846,0.0209507658286535,0.010480651980679,"LILRB1/SLAMF1",2,"18"
